donation_id,supporter_id,donation_type,donation_date,is_recurring,campaign_name,channel_source,currency_code,amount,estimated_value,impact_unit,notes,referral_post_id
876,128,Monetary,2023-11-06,True,,SocialMedia,PHP,766.29,766.29,pesos,Event donation,2045
877,141,Monetary,2023-07-25,False,Back to School,Campaign,PHP,1104.16,1104.16,pesos,Campaign support,
878,136,Monetary,2025-07-15,False,Back to School,Event,PHP,568.91,568.91,pesos,Campaign support,
879,145,InKind,2025-04-28,True,,Direct,,,437.14,items,Monthly contribution,
880,152,SocialMedia,2023-02-02,False,,PartnerReferral,,,2.6,campaigns,Monthly contribution,
881,143,Time,2025-03-26,False,,Event,,,31.14,hours,Campaign support,
882,126,SocialMedia,2023-03-22,False,,Direct,,,11.87,campaigns,Monthly contribution,
883,136,InKind,2025-11-03,False,Year-End Hope,Campaign,,,300.0,items,Monthly contribution,
884,153,InKind,2023-09-13,False,,Direct,,,313.53,items,Recurring gift,
885,139,Time,2025-11-12,False,GivingTuesday,Campaign,,,8.16,hours,Recurring gift,
886,125,Monetary,2023-12-20,False,Year-End Hope,Campaign,PHP,2022.07,2022.07,pesos,Recurring gift,
887,144,Monetary,2024-10-25,True,,Event,PHP,857.65,857.65,pesos,Event donation,
888,145,InKind,2023-11-10,True,Year-End Hope,PartnerReferral,,,300.0,items,Recurring gift,
889,145,Monetary,2025-11-23,True,GivingTuesday,Event,PHP,711.25,711.25,pesos,Recurring gift,
890,163,Monetary,2023-08-12,False,,Direct,PHP,436.4,436.4,pesos,Recurring gift,
891,130,InKind,2024-10-18,False,,PartnerReferral,,,336.58,items,Monthly contribution,
892,132,Time,2023-02-24,False,,Event,,,19.07,hours,Recurring gift,
893,175,Time,2023-11-03,False,Year-End Hope,PartnerReferral,,,5.23,hours,Recurring gift,
894,135,Monetary,2024-09-15,False,,PartnerReferral,PHP,675.66,675.66,pesos,Recurring gift,
895,174,SocialMedia,2023-03-13,True,,Direct,,,2.66,campaigns,Recurring gift,
896,155,Monetary,2024-03-27,False,,Event,PHP,1420.82,1420.82,pesos,Recurring gift,
897,124,Monetary,2023-12-27,True,,Direct,PHP,1226.51,1226.51,pesos,Recurring gift,
898,136,Monetary,2024-10-18,False,,Campaign,PHP,1149.13,1149.13,pesos,Community outreach support,
899,137,Time,2024-12-29,False,Year-End Hope,Direct,,,12.58,hours,Recurring gift,
900,170,InKind,2024-10-22,False,,Direct,,,658.36,items,Monthly contribution,
901,152,InKind,2025-10-24,False,,Event,,,1369.84,items,Recurring gift,
902,121,Monetary,2024-01-08,True,,Direct,PHP,1392.1,1392.1,pesos,Monthly contribution,
903,171,Monetary,2026-02-27,False,,Campaign,PHP,914.95,914.95,pesos,Recurring gift,
904,164,Monetary,2025-10-05,True,,Direct,PHP,892.83,892.83,pesos,Campaign support,
905,172,InKind,2024-05-16,True,Summer of Safety,SocialMedia,,,630.81,items,Community outreach support,1815
906,124,Monetary,2024-10-11,True,,Event,PHP,1623.68,1623.68,pesos,Event donation,
907,129,Time,2024-08-31,False,,Campaign,,,20.42,hours,Campaign support,
908,176,InKind,2024-03-04,False,,PartnerReferral,,,300.0,items,In support of safehouse operations,
909,158,Monetary,2025-10-28,True,,Direct,PHP,396.32,396.32,pesos,Campaign support,
910,159,Monetary,2023-09-12,False,,PartnerReferral,PHP,444.97,444.97,pesos,Campaign support,
911,123,SocialMedia,2023-06-25,True,,Campaign,,,9.07,campaigns,Event donation,
912,172,InKind,2023-01-17,True,,Campaign,,,506.18,items,Community outreach support,
913,129,Monetary,2025-12-08,False,,SocialMedia,PHP,1967.06,1967.06,pesos,In support of safehouse operations,1663
914,123,InKind,2023-04-09,True,,Event,,,300.0,items,Monthly contribution,
915,175,Skills,2023-05-10,False,,SocialMedia,,,10.09,hours,Community outreach support,1868
916,174,Time,2023-12-07,True,,PartnerReferral,,,19.14,hours,Recurring gift,
917,133,Monetary,2025-02-03,False,,Campaign,PHP,395.95,395.95,pesos,Campaign support,
918,156,Time,2023-06-19,False,Back to School,Campaign,,,21.67,hours,Campaign support,
919,163,Time,2024-01-17,False,,SocialMedia,,,4.65,hours,In support of safehouse operations,2340
920,152,Monetary,2025-07-18,False,Back to School,PartnerReferral,PHP,1997.7,1997.7,pesos,Community outreach support,
921,159,Monetary,2024-09-19,False,,SocialMedia,PHP,295.79,295.79,pesos,Event donation,1833
922,151,Monetary,2025-05-11,True,Summer of Safety,SocialMedia,PHP,250.0,250.0,pesos,Monthly contribution,1845
923,128,Monetary,2024-01-17,True,,Direct,PHP,489.6,489.6,pesos,Monthly contribution,
924,123,Monetary,2025-09-13,True,,Campaign,PHP,527.51,527.51,pesos,Recurring gift,
925,157,Monetary,2023-06-02,False,Back to School,Campaign,PHP,502.9,502.9,pesos,Event donation,
926,126,Monetary,2024-08-07,False,,Campaign,PHP,2160.9,2160.9,pesos,Community outreach support,
927,133,Monetary,2024-06-07,False,,Campaign,PHP,423.77,423.77,pesos,In support of safehouse operations,
928,131,InKind,2024-08-20,False,,SocialMedia,,,577.02,items,Campaign support,1636
929,141,Monetary,2025-04-07,False,,SocialMedia,PHP,1461.45,1461.45,pesos,In support of safehouse operations,2272
930,128,Monetary,2024-10-12,True,,Campaign,PHP,470.61,470.61,pesos,Event donation,
931,152,Monetary,2024-04-26,False,Summer of Safety,Event,PHP,464.59,464.59,pesos,Campaign support,
932,151,Monetary,2025-10-16,True,,Direct,PHP,285.45,285.45,pesos,Event donation,
933,168,Monetary,2024-05-04,True,Summer of Safety,Event,PHP,767.63,767.63,pesos,Recurring gift,
934,127,Monetary,2025-03-06,True,,Event,PHP,413.82,413.82,pesos,Monthly contribution,
935,126,Monetary,2025-08-12,False,,PartnerReferral,PHP,3189.71,3189.71,pesos,Campaign support,
936,175,Monetary,2025-03-03,False,,Campaign,PHP,2439.57,2439.57,pesos,Event donation,
937,131,InKind,2023-03-18,False,,SocialMedia,,,386.1,items,Monthly contribution,1783
938,157,SocialMedia,2023-02-02,False,,Campaign,,,5.92,campaigns,Monthly contribution,
939,174,Monetary,2023-07-08,True,,Direct,PHP,1167.2,1167.2,pesos,Community outreach support,
940,171,Monetary,2023-05-11,False,Summer of Safety,PartnerReferral,PHP,1036.3,1036.3,pesos,Event donation,
941,180,Monetary,2023-08-14,True,,Event,PHP,250.0,250.0,pesos,In support of safehouse operations,
942,164,Monetary,2024-07-21,True,,Campaign,PHP,587.96,587.96,pesos,Recurring gift,
943,130,InKind,2025-11-09,False,Year-End Hope,SocialMedia,,,447.5,items,In support of safehouse operations,2364
944,174,InKind,2025-11-23,True,Year-End Hope,SocialMedia,,,490.48,items,Monthly contribution,1824
945,166,Monetary,2025-04-22,False,Summer of Safety,Campaign,PHP,787.53,787.53,pesos,Community outreach support,
946,123,Monetary,2025-03-15,True,,Campaign,PHP,1534.69,1534.69,pesos,Community outreach support,
947,157,Time,2024-11-21,False,GivingTuesday,Campaign,,,30.16,hours,Community outreach support,
948,154,InKind,2025-05-07,True,Summer of Safety,Direct,,,732.46,items,Event donation,
949,138,Monetary,2024-10-09,False,,SocialMedia,PHP,329.79,329.79,pesos,Community outreach support,1672
950,140,Monetary,2023-03-23,True,,Event,PHP,1350.34,1350.34,pesos,In support of safehouse operations,
951,127,Time,2023-11-02,True,,Event,,,18.82,hours,Recurring gift,
952,170,Monetary,2024-04-13,False,Summer of Safety,SocialMedia,PHP,999.49,999.49,pesos,Monthly contribution,2117
953,128,SocialMedia,2023-12-03,True,,PartnerReferral,,,6.03,campaigns,Campaign support,
954,128,InKind,2023-12-28,True,Year-End Hope,Campaign,,,486.04,items,Monthly contribution,
955,140,InKind,2023-06-03,True,Back to School,Campaign,,,1788.92,items,In support of safehouse operations,
956,140,Monetary,2024-11-10,True,,Event,PHP,622.51,622.51,pesos,Community outreach support,
957,154,Time,2024-10-26,True,,PartnerReferral,,,22.09,hours,Recurring gift,
958,140,SocialMedia,2023-12-08,True,Year-End Hope,Campaign,,,11.45,campaigns,Campaign support,
959,145,Monetary,2025-07-17,True,Back to School,Campaign,PHP,1510.08,1510.08,pesos,In support of safehouse operations,
960,122,Time,2023-09-25,False,,Campaign,,,24.34,hours,Monthly contribution,
961,145,Monetary,2025-07-04,True,,SocialMedia,PHP,1244.53,1244.53,pesos,Event donation,1847
962,158,Monetary,2023-12-10,True,Year-End Hope,Event,PHP,1032.04,1032.04,pesos,Event donation,
963,158,Monetary,2023-05-21,True,Summer of Safety,SocialMedia,PHP,1757.44,1757.44,pesos,In support of safehouse operations,2192
964,166,Monetary,2024-02-15,False,,Direct,PHP,480.16,480.16,pesos,Monthly contribution,
965,149,Time,2023-03-04,False,,Direct,,,9.94,hours,Monthly contribution,
966,139,InKind,2024-11-28,False,GivingTuesday,Campaign,,,658.57,items,Event donation,
967,123,Monetary,2023-08-22,True,,SocialMedia,PHP,460.56,460.56,pesos,In support of safehouse operations,2351
968,173,Skills,2024-11-09,False,,Direct,,,7.43,hours,In support of safehouse operations,
969,174,Monetary,2023-11-11,True,Year-End Hope,Campaign,PHP,421.11,421.11,pesos,Campaign support,
970,165,Monetary,2025-03-04,True,,Campaign,PHP,971.69,971.69,pesos,Campaign support,
971,180,Monetary,2024-07-09,True,Back to School,Direct,PHP,1195.89,1195.89,pesos,In support of safehouse operations,
972,144,Time,2025-10-14,True,,Event,,,18.77,hours,Community outreach support,
973,125,Monetary,2025-10-02,False,,Campaign,PHP,504.86,504.86,pesos,Monthly contribution,
974,156,InKind,2024-05-22,False,,PartnerReferral,,,416.51,items,In support of safehouse operations,
975,178,InKind,2023-01-09,False,,Direct,,,616.42,items,Event donation,
976,145,Monetary,2024-09-15,True,,Direct,PHP,695.12,695.12,pesos,Campaign support,
977,152,SocialMedia,2026-01-18,False,,Event,,,5.23,campaigns,Community outreach support,
978,165,InKind,2024-11-26,True,Year-End Hope,Event,,,300.0,items,In support of safehouse operations,
979,165,Monetary,2025-04-30,True,Summer of Safety,SocialMedia,PHP,1321.41,1321.41,pesos,Recurring gift,2414
980,128,InKind,2024-11-24,True,Year-End Hope,Direct,,,304.75,items,Campaign support,
981,151,Monetary,2024-02-08,True,,Campaign,PHP,318.57,318.57,pesos,Campaign support,
982,146,Monetary,2025-01-12,True,,Campaign,PHP,1071.26,1071.26,pesos,Campaign support,
983,121,InKind,2025-10-29,True,,SocialMedia,,,503.75,items,Event donation,
984,159,Monetary,2025-06-15,False,,Event,PHP,364.81,364.81,pesos,In support of safehouse operations,
985,121,Monetary,2023-03-25,True,,SocialMedia,PHP,774.61,774.61,pesos,In support of safehouse operations,1694
986,123,InKind,2024-02-06,True,,Campaign,,,476.64,items,Event donation,
987,128,Skills,2025-08-05,True,,Campaign,,,11.51,hours,Recurring gift,
988,121,Time,2023-07-23,True,,SocialMedia,,,19.2,hours,Community outreach support,2081
989,141,InKind,2023-10-20,False,,SocialMedia,,,300.0,items,Monthly contribution,2290
990,123,Monetary,2024-10-03,True,,Event,PHP,1707.64,1707.64,pesos,In support of safehouse operations,
991,174,Monetary,2025-07-18,True,,SocialMedia,PHP,436.93,436.93,pesos,Monthly contribution,2002
992,154,Monetary,2024-09-02,True,,Campaign,PHP,250.0,250.0,pesos,Community outreach support,
993,144,Time,2023-07-02,True,,Event,,,4.89,hours,Recurring gift,
994,136,InKind,2024-10-14,False,,SocialMedia,,,300.0,items,Recurring gift,1835
995,127,InKind,2025-09-23,True,,SocialMedia,,,716.99,items,In support of safehouse operations,2417
996,158,Monetary,2024-12-06,True,Year-End Hope,SocialMedia,PHP,1024.06,1024.06,pesos,Community outreach support,1982
997,133,Time,2024-12-06,False,,SocialMedia,,,5.85,hours,Event donation,1982
998,121,InKind,2023-06-24,True,Back to School,Direct,,,606.91,items,Recurring gift,
999,165,Monetary,2023-08-27,True,,PartnerReferral,PHP,325.06,325.06,pesos,Event donation,
1000,129,Monetary,2024-11-08,False,GivingTuesday,SocialMedia,PHP,903.39,903.39,pesos,Campaign support,2048
1001,121,Monetary,2024-10-17,True,,SocialMedia,PHP,1042.36,1042.36,pesos,Monthly contribution,2306
1002,139,Time,2023-10-29,False,,Direct,,,30.72,hours,Recurring gift,
1003,144,Monetary,2025-01-07,True,,Campaign,PHP,710.26,710.26,pesos,Event donation,
1004,140,Monetary,2024-08-04,True,,SocialMedia,PHP,971.81,971.81,pesos,Recurring gift,2291
1005,152,Monetary,2023-01-22,False,,Event,PHP,338.91,338.91,pesos,Community outreach support,
1006,150,Monetary,2025-07-29,False,,SocialMedia,PHP,3208.9,3208.9,pesos,Recurring gift,2212
1007,151,Monetary,2025-08-10,True,,PartnerReferral,PHP,425.04,425.04,pesos,Recurring gift,
1008,128,Skills,2024-12-17,True,Year-End Hope,Event,,,17.89,hours,Event donation,
1009,146,Monetary,2026-02-24,True,,Event,PHP,357.02,357.02,pesos,Campaign support,
1010,141,Time,2025-12-30,False,Year-End Hope,Event,,,13.68,hours,Community outreach support,
1011,127,Monetary,2023-05-30,True,Summer of Safety,Campaign,PHP,469.97,469.97,pesos,Event donation,
1012,126,InKind,2024-12-20,False,Year-End Hope,Campaign,,,801.17,items,In support of safehouse operations,
1013,155,Monetary,2023-10-31,False,,Direct,PHP,1569.56,1569.56,pesos,Campaign support,
1014,164,Monetary,2025-11-22,True,Year-End Hope,Event,PHP,1564.35,1564.35,pesos,Monthly contribution,
1015,179,Skills,2025-03-05,False,,Event,,,12.57,hours,In support of safehouse operations,
1016,167,Time,2025-04-04,False,Summer of Safety,PartnerReferral,,,9.18,hours,Community outreach support,
1017,165,Monetary,2023-11-26,True,GivingTuesday,Event,PHP,1732.45,1732.45,pesos,Event donation,
1018,131,Monetary,2025-12-16,False,,SocialMedia,PHP,2261.72,2261.72,pesos,Monthly contribution,1852
1019,151,Monetary,2023-04-24,True,Summer of Safety,Campaign,PHP,1021.77,1021.77,pesos,Recurring gift,
1020,140,Monetary,2024-08-17,True,,Event,PHP,1177.6,1177.6,pesos,Monthly contribution,
1021,164,InKind,2023-12-03,True,Year-End Hope,Event,,,403.77,items,Campaign support,
1022,135,Monetary,2024-06-16,False,Back to School,Campaign,PHP,250.0,250.0,pesos,Community outreach support,
1023,175,Monetary,2024-03-13,False,,Campaign,PHP,638.62,638.62,pesos,Campaign support,
1024,132,Monetary,2025-08-15,False,,Direct,PHP,617.11,617.11,pesos,Recurring gift,
1025,175,Monetary,2024-12-01,False,Year-End Hope,PartnerReferral,PHP,6481.54,6481.54,pesos,Monthly contribution,
1026,127,SocialMedia,2025-04-20,True,Summer of Safety,SocialMedia,,,7.08,campaigns,Event donation,2280
1027,151,InKind,2025-10-19,True,,Campaign,,,307.52,items,Monthly contribution,
1028,144,Monetary,2025-01-01,True,,PartnerReferral,PHP,1061.85,1061.85,pesos,Monthly contribution,
1029,163,Monetary,2025-10-23,False,,Campaign,PHP,1223.21,1223.21,pesos,In support of safehouse operations,
1030,126,Monetary,2023-07-19,False,,Direct,PHP,1038.86,1038.86,pesos,Recurring gift,
1031,158,InKind,2023-03-10,True,,Direct,,,453.66,items,Monthly contribution,
1032,145,Monetary,2023-10-14,True,,PartnerReferral,PHP,525.32,525.32,pesos,Monthly contribution,
1033,174,Time,2024-05-31,True,,Event,,,4.52,hours,Monthly contribution,
1034,151,InKind,2025-02-28,True,,SocialMedia,,,529.53,items,Event donation,1638
1035,145,InKind,2026-02-14,True,,Event,,,412.91,items,Campaign support,
1036,146,Monetary,2024-10-06,True,,Campaign,PHP,735.7,735.7,pesos,Recurring gift,
1037,143,SocialMedia,2023-12-15,False,Year-End Hope,SocialMedia,,,4.75,campaigns,In support of safehouse operations,1983
1038,137,Monetary,2025-01-21,False,,Direct,PHP,813.27,813.27,pesos,Event donation,
1039,141,Time,2023-08-26,False,,Campaign,,,26.27,hours,Monthly contribution,
1040,130,Skills,2023-08-22,False,,Event,,,20.62,hours,Recurring gift,
1041,156,Monetary,2023-01-15,False,,Campaign,PHP,691.35,691.35,pesos,Community outreach support,
1042,164,Monetary,2025-12-17,True,Year-End Hope,Direct,PHP,1155.47,1155.47,pesos,In support of safehouse operations,
1043,155,Monetary,2025-02-11,False,,Direct,PHP,250.0,250.0,pesos,Campaign support,
1044,132,InKind,2025-10-13,False,,Campaign,,,735.61,items,In support of safehouse operations,
1045,139,Monetary,2024-01-07,False,,Direct,PHP,1337.07,1337.07,pesos,Community outreach support,
1046,125,Monetary,2024-12-28,False,Year-End Hope,PartnerReferral,PHP,812.03,812.03,pesos,In support of safehouse operations,
1047,140,Skills,2023-05-04,True,Summer of Safety,Campaign,,,17.39,hours,Event donation,
1048,164,Monetary,2023-11-23,True,GivingTuesday,PartnerReferral,PHP,1160.53,1160.53,pesos,Event donation,
1049,160,Skills,2025-07-22,False,Back to School,Direct,,,12.44,hours,Recurring gift,
1050,179,InKind,2024-01-26,False,,Campaign,,,359.85,items,Campaign support,
1051,139,Skills,2023-04-23,False,Summer of Safety,PartnerReferral,,,4.15,hours,Community outreach support,
1052,133,Monetary,2023-11-03,False,GivingTuesday,Campaign,PHP,1395.79,1395.79,pesos,Recurring gift,
1053,142,InKind,2025-01-08,False,,Campaign,,,413.32,items,Monthly contribution,
1054,174,Skills,2025-01-04,True,,Campaign,,,5.98,hours,Campaign support,
1055,163,InKind,2023-08-20,False,,Event,,,667.96,items,Campaign support,
1056,153,Monetary,2025-04-01,False,,Direct,PHP,633.01,633.01,pesos,Recurring gift,
1057,140,Monetary,2024-11-11,True,Year-End Hope,Event,PHP,1179.47,1179.47,pesos,In support of safehouse operations,
1058,121,Monetary,2024-12-11,True,Year-End Hope,Event,PHP,376.97,376.97,pesos,Community outreach support,
1059,126,Monetary,2025-02-15,False,,Event,PHP,409.44,409.44,pesos,Community outreach support,
1060,132,Monetary,2025-08-24,False,,SocialMedia,PHP,836.04,836.04,pesos,Recurring gift,1764
1061,176,InKind,2023-03-29,False,,Event,,,300.0,items,In support of safehouse operations,
1062,167,InKind,2024-06-30,False,Back to School,SocialMedia,,,482.86,items,Campaign support,1763
1063,140,InKind,2023-08-11,True,,Direct,,,800.07,items,Recurring gift,
1064,176,Monetary,2025-11-12,False,Year-End Hope,Direct,PHP,593.89,593.89,pesos,Recurring gift,
1065,162,Monetary,2024-10-24,False,,Campaign,PHP,650.1,650.1,pesos,Monthly contribution,
1066,139,InKind,2025-03-10,False,,Campaign,,,302.29,items,Monthly contribution,
1067,123,Monetary,2024-11-18,True,,PartnerReferral,PHP,1053.82,1053.82,pesos,Community outreach support,
1068,174,Monetary,2023-04-17,True,Summer of Safety,Event,PHP,721.33,721.33,pesos,Campaign support,
1069,131,Monetary,2025-08-21,False,,PartnerReferral,PHP,1170.78,1170.78,pesos,Community outreach support,
1070,138,Monetary,2026-01-20,False,,Campaign,PHP,2148.74,2148.74,pesos,Event donation,
1071,130,Monetary,2024-12-28,False,,Event,PHP,2103.84,2103.84,pesos,In support of safehouse operations,
1072,140,Monetary,2025-05-11,True,Summer of Safety,SocialMedia,PHP,1959.16,1959.16,pesos,Recurring gift,1845
1073,151,Time,2024-08-28,True,,Direct,,,5.8,hours,Recurring gift,
1074,145,Monetary,2023-10-07,True,,Direct,PHP,2104.72,2104.72,pesos,Recurring gift,
1075,174,Monetary,2023-08-01,True,,Campaign,PHP,1547.99,1547.99,pesos,Event donation,
1076,176,InKind,2026-01-05,False,,Direct,,,388.04,items,Campaign support,
1077,124,Monetary,2025-11-24,True,Year-End Hope,Event,PHP,2667.25,2667.25,pesos,Community outreach support,
1078,167,Monetary,2025-08-19,False,,Campaign,PHP,4213.58,4213.58,pesos,In support of safehouse operations,
1079,124,Monetary,2025-11-23,True,Year-End Hope,Direct,PHP,250.0,250.0,pesos,Monthly contribution,
1080,155,Monetary,2024-11-11,False,Year-End Hope,Event,PHP,1650.13,1650.13,pesos,Event donation,
1081,155,InKind,2025-12-21,False,,Campaign,,,300.0,items,Campaign support,
1082,174,Monetary,2024-09-10,True,,Direct,PHP,419.25,419.25,pesos,Recurring gift,
1083,128,Monetary,2025-09-10,True,,SocialMedia,PHP,489.55,489.55,pesos,Community outreach support,2132
1084,174,InKind,2023-08-05,True,,SocialMedia,,,935.56,items,Campaign support,2206
1085,160,Monetary,2025-02-06,False,,Event,PHP,1633.61,1633.61,pesos,Event donation,
1086,147,Monetary,2024-08-03,False,,Campaign,PHP,2447.64,2447.64,pesos,Monthly contribution,
1087,137,InKind,2023-05-23,False,Summer of Safety,Direct,,,567.97,items,Event donation,
1088,123,InKind,2025-05-26,True,Summer of Safety,Event,,,756.8,items,Event donation,
1089,129,InKind,2025-07-18,False,,Campaign,,,808.8,items,Event donation,
1090,121,Monetary,2026-02-19,True,,Campaign,PHP,689.85,689.85,pesos,Community outreach support,
1091,155,Monetary,2023-12-20,False,,Event,PHP,2028.9,2028.9,pesos,Recurring gift,
1092,147,SocialMedia,2025-08-11,False,,SocialMedia,,,7.39,campaigns,In support of safehouse operations,2118
1093,141,Time,2023-06-13,False,,Event,,,29.54,hours,Community outreach support,
1094,146,Monetary,2023-12-06,True,Year-End Hope,Campaign,PHP,838.21,838.21,pesos,Event donation,
1095,151,Monetary,2024-09-03,True,,SocialMedia,PHP,1295.61,1295.61,pesos,In support of safehouse operations,2211
1096,150,Monetary,2024-11-13,False,Year-End Hope,Campaign,PHP,1504.94,1504.94,pesos,Campaign support,
1097,123,InKind,2025-03-31,True,,Campaign,,,671.26,items,Campaign support,
1098,155,Monetary,2025-08-28,False,,Direct,PHP,626.97,626.97,pesos,Community outreach support,
1099,124,InKind,2024-09-10,True,,Campaign,,,380.15,items,In support of safehouse operations,
1100,124,Monetary,2024-04-11,True,Summer of Safety,Campaign,PHP,1017.09,1017.09,pesos,Campaign support,
1101,147,Skills,2023-01-16,False,,Campaign,,,5.45,hours,In support of safehouse operations,
1102,132,Monetary,2023-04-26,False,,Direct,PHP,683.54,683.54,pesos,Event donation,
1103,177,InKind,2025-12-06,False,Year-End Hope,Campaign,,,537.37,items,Recurring gift,
1104,154,InKind,2024-02-28,True,,PartnerReferral,,,300.0,items,Community outreach support,
1105,152,InKind,2025-08-10,False,,Event,,,344.86,items,Monthly contribution,
1106,180,Monetary,2023-07-27,True,Back to School,PartnerReferral,PHP,374.1,374.1,pesos,Event donation,
1107,140,Monetary,2023-02-22,True,,Campaign,PHP,694.07,694.07,pesos,Campaign support,
1108,149,InKind,2023-11-06,False,Year-End Hope,Event,,,300.0,items,Event donation,
1109,153,Monetary,2024-11-15,False,Year-End Hope,SocialMedia,PHP,314.15,314.15,pesos,Monthly contribution,2276
1110,151,InKind,2023-04-14,True,,Event,,,603.87,items,Community outreach support,
1111,132,Monetary,2023-07-16,False,Back to School,Campaign,PHP,1374.79,1374.79,pesos,Community outreach support,
1112,156,Monetary,2024-06-15,False,Back to School,Direct,PHP,427.1,427.1,pesos,Recurring gift,
1113,174,InKind,2024-05-30,True,Summer of Safety,Campaign,,,547.24,items,Campaign support,
1114,149,Monetary,2023-09-03,False,,Event,PHP,1000.5,1000.5,pesos,In support of safehouse operations,
1115,145,InKind,2025-03-13,True,,Campaign,,,463.82,items,Recurring gift,
1116,129,Monetary,2026-02-03,False,,Direct,PHP,707.04,707.04,pesos,Recurring gift,
1117,171,Monetary,2023-10-03,False,,Campaign,PHP,343.6,343.6,pesos,Campaign support,
1118,145,Monetary,2024-04-24,True,,Direct,PHP,655.63,655.63,pesos,Event donation,
1119,126,Monetary,2024-12-05,False,Year-End Hope,Campaign,PHP,415.11,415.11,pesos,Recurring gift,
1120,168,Monetary,2025-11-20,True,Year-End Hope,Direct,PHP,583.05,583.05,pesos,Campaign support,
1121,162,Time,2025-11-03,False,GivingTuesday,Direct,,,2.62,hours,Event donation,
1122,174,Time,2024-04-28,True,,Direct,,,7.53,hours,Campaign support,
1123,174,Monetary,2023-07-02,True,Back to School,SocialMedia,PHP,330.63,330.63,pesos,Campaign support,1637
1124,151,Skills,2026-02-11,True,,Direct,,,19.4,hours,Monthly contribution,
1125,149,InKind,2025-07-17,False,Back to School,SocialMedia,,,564.36,items,Monthly contribution,2072
1126,129,Monetary,2023-12-29,False,Year-End Hope,Direct,PHP,2496.61,2496.61,pesos,In support of safehouse operations,
1127,132,InKind,2024-02-15,False,,SocialMedia,,,736.22,items,Campaign support,2007
1128,151,Monetary,2025-08-31,True,,Event,PHP,574.32,574.32,pesos,Community outreach support,
1129,154,Skills,2024-04-16,True,Summer of Safety,Campaign,,,8.27,hours,Monthly contribution,
1130,129,SocialMedia,2023-03-18,False,,SocialMedia,,,11.61,campaigns,Community outreach support,1783
1131,140,Monetary,2025-04-08,True,Summer of Safety,PartnerReferral,PHP,386.0,386.0,pesos,Community outreach support,
1132,155,InKind,2023-06-12,False,Back to School,Direct,,,315.92,items,Event donation,
1133,122,InKind,2025-05-08,False,,SocialMedia,,,372.94,items,Recurring gift,1845
1134,171,Time,2025-12-14,False,Year-End Hope,Campaign,,,20.96,hours,Event donation,
1135,121,Monetary,2023-07-01,True,,Event,PHP,663.94,663.94,pesos,Community outreach support,
1136,153,Monetary,2024-07-10,False,Back to School,SocialMedia,PHP,573.6,573.6,pesos,In support of safehouse operations,2185
1137,171,Monetary,2026-02-02,False,,SocialMedia,PHP,320.08,320.08,pesos,Campaign support,2152
1138,169,InKind,2026-01-22,False,,Direct,,,659.78,items,Campaign support,
1139,179,InKind,2025-10-02,False,,PartnerReferral,,,300.0,items,In support of safehouse operations,
1140,173,Monetary,2023-12-17,False,Year-End Hope,Event,PHP,2263.85,2263.85,pesos,Recurring gift,
1141,121,Time,2025-12-30,True,Year-End Hope,Event,,,2.2,hours,Community outreach support,
1142,126,Monetary,2025-11-23,False,Year-End Hope,SocialMedia,PHP,1151.33,1151.33,pesos,In support of safehouse operations,1824
1143,128,Monetary,2024-07-14,True,Back to School,Event,PHP,1752.44,1752.44,pesos,Campaign support,
1144,167,InKind,2025-10-03,False,,Event,,,300.0,items,Recurring gift,
1145,144,Skills,2025-03-12,True,,Direct,,,20.46,hours,Recurring gift,
1146,136,InKind,2023-09-18,False,,PartnerReferral,,,350.19,items,Monthly contribution,
1147,168,Monetary,2024-06-30,True,Back to School,Direct,PHP,454.01,454.01,pesos,Community outreach support,
1148,133,InKind,2026-01-01,False,,Direct,,,300.0,items,Monthly contribution,
1149,164,InKind,2023-11-19,True,Year-End Hope,Direct,,,300.0,items,Event donation,
1150,165,SocialMedia,2023-07-06,True,,SocialMedia,,,5.72,campaigns,Campaign support,2104
1151,151,Monetary,2025-09-23,True,,Campaign,PHP,329.09,329.09,pesos,Monthly contribution,
1152,127,InKind,2024-11-29,True,,Campaign,,,300.0,items,Monthly contribution,
1153,140,InKind,2023-12-16,True,Year-End Hope,Direct,,,308.93,items,Campaign support,
1154,151,Monetary,2025-12-03,True,Year-End Hope,PartnerReferral,PHP,512.03,512.03,pesos,In support of safehouse operations,
1155,142,InKind,2025-10-18,False,,Campaign,,,1082.01,items,Community outreach support,
1156,146,Time,2024-07-22,True,Back to School,SocialMedia,,,22.26,hours,Campaign support,1798
1157,159,Time,2024-10-13,False,,SocialMedia,,,25.93,hours,Community outreach support,1835
1158,144,Monetary,2025-06-16,True,,PartnerReferral,PHP,310.5,310.5,pesos,Recurring gift,
1159,147,Monetary,2026-02-18,False,,Campaign,PHP,393.31,393.31,pesos,Campaign support,
1160,174,InKind,2023-04-03,True,Summer of Safety,Event,,,506.71,items,Campaign support,
1161,153,Monetary,2024-10-25,False,,Direct,PHP,690.98,690.98,pesos,Community outreach support,
1162,138,InKind,2025-07-17,False,Back to School,Campaign,,,516.29,items,Event donation,
1163,180,Monetary,2024-04-08,True,Summer of Safety,Event,PHP,416.0,416.0,pesos,Monthly contribution,
1164,124,Monetary,2023-11-07,True,GivingTuesday,SocialMedia,PHP,825.99,825.99,pesos,Monthly contribution,2045
