education_record_id,resident_id,record_date,education_level,school_name,enrollment_status,attendance_rate,progress_percent,completion_status,notes
1597,180,2024-01-01,CollegePrep,School 14,Enrolled,0.643,36.9,NotStarted,Progress: NotStarted
1598,180,2024-02-01,Primary,School 20,Enrolled,0.497,57.9,InProgress,Progress: InProgress
1599,180,2024-03-01,Vocational,School 18,Enrolled,1.0,67.3,InProgress,Progress: InProgress
1600,180,2024-04-01,Primary,School 8,Enrolled,0.582,80.2,InProgress,Progress: InProgress
1601,180,2024-05-01,Primary,School 4,Enrolled,0.71,96.6,InProgress,Progress: InProgress
1602,180,2024-06-01,Secondary,School 8,Enrolled,0.71,100.0,Completed,Progress: Completed
1603,181,2023-10-01,Vocational,School 8,Enrolled,0.966,37.7,NotStarted,Progress: NotStarted
1604,181,2023-11-01,Secondary,School 20,Enrolled,0.693,33.0,InProgress,Progress: InProgress
1605,181,2023-12-01,Vocational,School 18,Enrolled,0.744,54.0,InProgress,Progress: InProgress
1606,181,2024-01-01,Primary,School 2,Enrolled,0.681,51.2,InProgress,Progress: InProgress
1607,181,2024-02-01,Vocational,School 3,Enrolled,0.721,44.2,InProgress,Progress: InProgress
1608,181,2024-03-01,Primary,School 2,Enrolled,0.493,52.8,InProgress,Progress: InProgress
1609,182,2023-03-01,Secondary,School 4,Enrolled,0.626,66.8,NotStarted,Progress: NotStarted
1610,182,2023-04-01,Secondary,School 12,Enrolled,0.758,73.7,InProgress,Progress: InProgress
1611,182,2023-05-01,Primary,School 6,Enrolled,0.923,83.2,InProgress,Progress: InProgress
1612,182,2023-06-01,Secondary,School 15,Enrolled,0.872,72.9,InProgress,Progress: InProgress
1613,182,2023-07-01,Secondary,School 7,Enrolled,0.82,66.0,InProgress,Progress: InProgress
1614,182,2023-08-01,CollegePrep,School 10,Enrolled,0.831,89.7,InProgress,Progress: InProgress
1615,182,2023-09-01,Primary,School 14,Enrolled,1.0,100.0,InProgress,Progress: InProgress
1616,182,2023-10-01,Vocational,School 8,Enrolled,0.894,100.0,InProgress,Progress: InProgress
1617,182,2023-11-01,Secondary,School 10,Enrolled,0.768,100.0,InProgress,Progress: InProgress
1618,182,2023-12-01,Secondary,School 11,Enrolled,0.851,100.0,InProgress,Progress: InProgress
1619,183,2024-05-01,Primary,School 15,Enrolled,0.706,41.6,NotStarted,Progress: NotStarted
1620,183,2024-06-01,Vocational,School 18,Enrolled,0.658,48.6,InProgress,Progress: InProgress
1621,183,2024-07-01,Secondary,School 12,Enrolled,0.468,50.5,InProgress,Progress: InProgress
1622,183,2024-08-01,Secondary,School 8,Enrolled,0.672,64.5,InProgress,Progress: InProgress
1623,183,2024-09-01,Vocational,School 13,Enrolled,0.771,70.3,InProgress,Progress: InProgress
1624,183,2024-10-01,Secondary,School 5,Enrolled,0.682,63.4,InProgress,Progress: InProgress
1625,183,2024-11-01,Primary,School 6,Enrolled,0.81,77.3,InProgress,Progress: InProgress
1626,183,2024-12-01,Secondary,School 5,Enrolled,0.731,71.2,InProgress,Progress: InProgress
1627,183,2025-01-01,Vocational,School 19,Enrolled,0.859,100.0,InProgress,Progress: InProgress
1628,183,2025-02-01,Secondary,School 9,Enrolled,0.894,100.0,Completed,Progress: Completed
1629,183,2025-03-01,Secondary,School 17,Enrolled,0.868,100.0,InProgress,Progress: InProgress
1630,184,2024-09-01,Secondary,School 1,Enrolled,0.696,69.8,NotStarted,Progress: NotStarted
1631,184,2024-10-01,CollegePrep,School 7,Enrolled,0.528,80.8,InProgress,Progress: InProgress
1632,184,2024-11-01,Primary,School 19,Enrolled,0.899,100.0,InProgress,Progress: InProgress
1633,184,2024-12-01,Secondary,School 13,Enrolled,0.744,100.0,InProgress,Progress: InProgress
1634,184,2025-01-01,Primary,School 9,Enrolled,0.744,100.0,InProgress,Progress: InProgress
1635,184,2025-02-01,Primary,School 6,Enrolled,0.881,100.0,InProgress,Progress: InProgress
1636,184,2025-03-01,Primary,School 13,Enrolled,0.622,100.0,InProgress,Progress: InProgress
1637,184,2025-04-01,Primary,School 10,Enrolled,0.784,100.0,InProgress,Progress: InProgress
1638,184,2025-05-01,Secondary,School 9,Enrolled,0.92,95.8,InProgress,Progress: InProgress
1639,184,2025-06-01,Secondary,School 2,Enrolled,0.636,99.1,InProgress,Progress: InProgress
1640,184,2025-07-01,Secondary,School 11,Enrolled,0.88,100.0,Completed,Progress: Completed
1641,185,2024-01-01,Secondary,School 16,Enrolled,0.596,28.4,NotStarted,Progress: NotStarted
1642,185,2024-02-01,Vocational,School 12,Enrolled,0.555,49.2,InProgress,Progress: InProgress
1643,185,2024-03-01,Vocational,School 18,Enrolled,0.676,63.3,InProgress,Progress: InProgress
1644,185,2024-04-01,Secondary,School 18,Enrolled,0.752,69.0,InProgress,Progress: InProgress
1645,185,2024-05-01,CollegePrep,School 11,Enrolled,0.561,51.0,InProgress,Progress: InProgress
1646,185,2024-06-01,Primary,School 3,Enrolled,0.634,64.4,InProgress,Progress: InProgress
1647,185,2024-07-01,Vocational,School 6,Enrolled,0.639,72.1,InProgress,Progress: InProgress
1648,185,2024-08-01,Secondary,School 1,Enrolled,0.744,74.3,InProgress,Progress: InProgress
1649,185,2024-09-01,Primary,School 9,Enrolled,0.856,80.8,InProgress,Progress: InProgress
1650,186,2023-08-01,Primary,School 13,Enrolled,0.648,54.3,NotStarted,Progress: NotStarted
1651,186,2023-09-01,Vocational,School 18,Enrolled,0.712,69.1,InProgress,Progress: InProgress
1652,186,2023-10-01,Vocational,School 6,Enrolled,0.654,80.0,InProgress,Progress: InProgress
1653,186,2023-11-01,Primary,School 5,Enrolled,0.752,92.1,InProgress,Progress: InProgress
1654,186,2023-12-01,Secondary,School 19,Enrolled,0.691,100.0,InProgress,Progress: InProgress
1655,186,2024-01-01,CollegePrep,School 10,Enrolled,0.791,100.0,InProgress,Progress: InProgress
1656,186,2024-02-01,Vocational,School 7,Enrolled,0.68,100.0,InProgress,Progress: InProgress
1657,186,2024-03-01,Vocational,School 11,Enrolled,0.882,100.0,InProgress,Progress: InProgress
1658,186,2024-04-01,Vocational,School 10,Enrolled,0.747,99.9,InProgress,Progress: InProgress
1659,186,2024-05-01,Primary,School 5,Enrolled,0.744,100.0,Completed,Progress: Completed
1660,186,2024-06-01,Vocational,School 3,Enrolled,0.764,100.0,InProgress,Progress: InProgress
1661,187,2024-06-01,Primary,School 3,Enrolled,0.77,53.9,NotStarted,Progress: NotStarted
1662,187,2024-07-01,Secondary,School 15,Enrolled,0.866,48.9,InProgress,Progress: InProgress
1663,187,2024-08-01,Secondary,School 11,Enrolled,0.472,41.3,InProgress,Progress: InProgress
1664,187,2024-09-01,Primary,School 14,Enrolled,0.754,55.1,InProgress,Progress: InProgress
1665,187,2024-10-01,Vocational,School 16,Enrolled,0.612,76.2,InProgress,Progress: InProgress
1666,187,2024-11-01,Primary,School 9,Enrolled,0.6,70.3,InProgress,Progress: InProgress
1667,187,2024-12-01,Secondary,School 10,Enrolled,0.639,72.7,InProgress,Progress: InProgress
1668,187,2025-01-01,Secondary,School 15,Enrolled,0.565,88.0,Completed,Progress: Completed
1669,187,2025-02-01,Vocational,School 5,Enrolled,0.881,100.0,Completed,Progress: Completed
1670,188,2024-02-01,Secondary,School 16,Enrolled,0.807,47.8,NotStarted,Progress: NotStarted
1671,188,2024-03-01,Primary,School 12,Enrolled,0.602,52.9,InProgress,Progress: InProgress
1672,188,2024-04-01,CollegePrep,School 20,Enrolled,0.677,59.7,InProgress,Progress: InProgress
1673,188,2024-05-01,Secondary,School 11,Enrolled,0.925,70.7,InProgress,Progress: InProgress
1674,188,2024-06-01,Primary,School 2,Enrolled,0.707,72.8,InProgress,Progress: InProgress
1675,188,2024-07-01,Primary,School 18,Enrolled,0.705,71.3,InProgress,Progress: InProgress
1676,189,2025-04-01,Vocational,School 8,Enrolled,0.59,3.2,NotStarted,Progress: NotStarted
1677,189,2025-05-01,Vocational,School 6,Enrolled,0.505,4.0,InProgress,Progress: InProgress
1678,189,2025-06-01,Secondary,School 19,Enrolled,0.449,0.0,InProgress,Progress: InProgress
1679,189,2025-07-01,Primary,School 3,Enrolled,0.398,4.6,InProgress,Progress: InProgress
1680,189,2025-08-01,Vocational,School 6,Enrolled,0.574,37.5,InProgress,Progress: InProgress
1681,189,2025-09-01,Secondary,School 10,Enrolled,0.555,13.0,InProgress,Progress: InProgress
1682,189,2025-10-01,Primary,School 17,Enrolled,0.556,28.1,InProgress,Progress: InProgress
1683,189,2025-11-01,Secondary,School 5,Enrolled,0.526,38.4,InProgress,Progress: InProgress
1684,189,2025-12-01,Vocational,School 14,Enrolled,0.62,44.4,InProgress,Progress: InProgress
1685,190,2023-10-01,Primary,School 7,Enrolled,0.554,44.8,NotStarted,Progress: NotStarted
1686,190,2023-11-01,CollegePrep,School 14,Enrolled,0.563,34.8,InProgress,Progress: InProgress
1687,190,2023-12-01,Primary,School 19,Enrolled,0.499,33.9,InProgress,Progress: InProgress
1688,190,2024-01-01,Secondary,School 15,Enrolled,0.483,41.4,InProgress,Progress: InProgress
1689,190,2024-02-01,Vocational,School 19,Enrolled,0.69,45.4,InProgress,Progress: InProgress
1690,190,2024-03-01,Vocational,School 18,Enrolled,0.668,55.4,InProgress,Progress: InProgress
1691,190,2024-04-01,Secondary,School 13,Enrolled,0.696,74.9,InProgress,Progress: InProgress
1692,190,2024-05-01,Primary,School 14,Enrolled,0.617,80.0,InProgress,Progress: InProgress
1693,191,2023-04-01,Primary,School 15,Enrolled,0.771,41.4,NotStarted,Progress: NotStarted
1694,191,2023-05-01,CollegePrep,School 14,Enrolled,0.551,38.0,InProgress,Progress: InProgress
1695,191,2023-06-01,Vocational,School 17,Enrolled,0.789,44.7,InProgress,Progress: InProgress
1696,191,2023-07-01,Secondary,School 2,Enrolled,0.755,46.8,InProgress,Progress: InProgress
1697,191,2023-08-01,Vocational,School 14,Enrolled,0.658,55.6,InProgress,Progress: InProgress
1698,191,2023-09-01,Secondary,School 16,Enrolled,0.923,89.9,InProgress,Progress: InProgress
1699,191,2023-10-01,Primary,School 17,Enrolled,0.669,100.0,InProgress,Progress: InProgress
1700,191,2023-11-01,Vocational,School 14,Enrolled,0.701,100.0,InProgress,Progress: InProgress
1701,191,2023-12-01,Primary,School 9,Enrolled,1.0,100.0,InProgress,Progress: InProgress
1702,192,2024-06-01,Vocational,School 16,Enrolled,0.384,11.4,NotStarted,Progress: NotStarted
1703,192,2024-07-01,Secondary,School 10,Enrolled,0.393,6.9,InProgress,Progress: InProgress
1704,192,2024-08-01,Secondary,School 3,Enrolled,0.734,26.0,InProgress,Progress: InProgress
1705,192,2024-09-01,Secondary,School 15,Enrolled,0.505,29.7,InProgress,Progress: InProgress
1706,192,2024-10-01,Secondary,School 5,Enrolled,0.713,52.9,InProgress,Progress: InProgress
1707,192,2024-11-01,Secondary,School 11,Enrolled,0.439,48.4,InProgress,Progress: InProgress
1708,192,2024-12-01,Primary,School 10,Enrolled,0.587,58.0,InProgress,Progress: InProgress
1709,192,2025-01-01,Secondary,School 14,Enrolled,0.65,72.0,InProgress,Progress: InProgress
1710,192,2025-02-01,Primary,School 2,Enrolled,0.938,91.9,InProgress,Progress: InProgress
1711,192,2025-03-01,Secondary,School 17,Enrolled,0.571,100.0,InProgress,Progress: InProgress
1712,192,2025-04-01,Primary,School 19,Enrolled,0.781,100.0,InProgress,Progress: InProgress
1713,192,2025-05-01,Vocational,School 5,Enrolled,0.681,100.0,InProgress,Progress: InProgress
1714,193,2023-02-01,Secondary,School 13,Enrolled,0.642,43.6,NotStarted,Progress: NotStarted
1715,193,2023-03-01,Primary,School 10,Enrolled,0.602,59.1,InProgress,Progress: InProgress
1716,193,2023-04-01,Secondary,School 11,Enrolled,0.714,75.4,InProgress,Progress: InProgress
1717,193,2023-05-01,Secondary,School 18,Enrolled,0.8,100.0,InProgress,Progress: InProgress
1718,193,2023-06-01,Primary,School 2,Enrolled,0.648,98.6,Completed,Progress: Completed
1719,193,2023-07-01,Secondary,School 17,Enrolled,0.83,100.0,InProgress,Progress: InProgress
1720,194,2025-01-01,CollegePrep,School 13,Enrolled,0.694,68.2,NotStarted,Progress: NotStarted
1721,194,2025-02-01,Primary,School 13,Enrolled,0.786,80.3,InProgress,Progress: InProgress
1722,194,2025-03-01,Vocational,School 11,Enrolled,0.885,100.0,InProgress,Progress: InProgress
1723,194,2025-04-01,Primary,School 4,Enrolled,0.833,100.0,InProgress,Progress: InProgress
1724,194,2025-05-01,Secondary,School 14,Enrolled,0.839,100.0,InProgress,Progress: InProgress
1725,194,2025-06-01,Vocational,School 5,Enrolled,0.518,100.0,InProgress,Progress: InProgress
1726,194,2025-07-01,Vocational,School 2,Enrolled,0.749,100.0,Completed,Progress: Completed
1727,194,2025-08-01,Primary,School 7,Enrolled,0.751,100.0,InProgress,Progress: InProgress
1728,195,2024-10-01,Secondary,School 18,Enrolled,0.825,45.1,NotStarted,Progress: NotStarted
1729,195,2024-11-01,Vocational,School 9,Enrolled,0.507,58.4,InProgress,Progress: InProgress
1730,195,2024-12-01,Secondary,School 15,Enrolled,0.499,69.8,InProgress,Progress: InProgress
1731,195,2025-01-01,Secondary,School 10,Enrolled,0.578,77.9,InProgress,Progress: InProgress
1732,195,2025-02-01,Secondary,School 10,Enrolled,0.814,82.0,InProgress,Progress: InProgress
1733,195,2025-03-01,CollegePrep,School 8,Enrolled,0.777,86.0,InProgress,Progress: InProgress
1734,195,2025-04-01,Primary,School 15,Enrolled,0.644,97.1,InProgress,Progress: InProgress
1735,195,2025-05-01,CollegePrep,School 12,Enrolled,1.0,100.0,InProgress,Progress: InProgress
1736,195,2025-06-01,Primary,School 7,Enrolled,0.699,100.0,InProgress,Progress: InProgress
1737,195,2025-07-01,Primary,School 5,Enrolled,0.784,100.0,InProgress,Progress: InProgress
1738,195,2025-08-01,Primary,School 16,Enrolled,0.77,100.0,Completed,Progress: Completed
1739,195,2025-09-01,Secondary,School 14,Enrolled,0.779,100.0,Completed,Progress: Completed
1740,196,2023-06-01,Primary,School 13,Enrolled,0.545,36.9,NotStarted,Progress: NotStarted
1741,196,2023-07-01,Secondary,School 14,Enrolled,0.753,60.8,InProgress,Progress: InProgress
1742,196,2023-08-01,Primary,School 20,Enrolled,0.558,67.8,InProgress,Progress: InProgress
1743,196,2023-09-01,CollegePrep,School 8,Enrolled,0.632,90.0,InProgress,Progress: InProgress
1744,196,2023-10-01,Vocational,School 17,Enrolled,0.672,100.0,InProgress,Progress: InProgress
1745,196,2023-11-01,CollegePrep,School 3,Enrolled,0.763,100.0,InProgress,Progress: InProgress
1746,197,2025-01-01,Secondary,School 11,Enrolled,0.66,54.3,NotStarted,Progress: NotStarted
1747,197,2025-02-01,Secondary,School 15,Enrolled,0.612,69.7,InProgress,Progress: InProgress
1748,197,2025-03-01,Primary,School 15,Enrolled,0.972,97.6,InProgress,Progress: InProgress
1749,197,2025-04-01,Secondary,School 17,Enrolled,0.833,100.0,InProgress,Progress: InProgress
1750,197,2025-05-01,Secondary,School 2,Enrolled,0.806,100.0,InProgress,Progress: InProgress
1751,197,2025-06-01,Secondary,School 14,Enrolled,0.95,100.0,InProgress,Progress: InProgress
1752,197,2025-07-01,Primary,School 2,Enrolled,0.749,100.0,InProgress,Progress: InProgress
1753,197,2025-08-01,CollegePrep,School 14,Enrolled,0.878,100.0,InProgress,Progress: InProgress
1754,197,2025-09-01,Secondary,School 2,Enrolled,0.712,100.0,Completed,Progress: Completed
1755,198,2023-12-01,Vocational,School 1,Enrolled,0.671,60.9,NotStarted,Progress: NotStarted
1756,198,2024-01-01,Primary,School 1,Enrolled,0.695,72.1,InProgress,Progress: InProgress
1757,198,2024-02-01,Primary,School 13,Enrolled,0.782,85.2,InProgress,Progress: InProgress
1758,198,2024-03-01,Secondary,School 20,Enrolled,0.821,89.3,InProgress,Progress: InProgress
1759,198,2024-04-01,Vocational,School 4,Enrolled,0.786,84.4,InProgress,Progress: InProgress
1760,198,2024-05-01,Secondary,School 13,Enrolled,0.57,100.0,InProgress,Progress: InProgress
1761,198,2024-06-01,Secondary,School 1,Enrolled,0.833,100.0,InProgress,Progress: InProgress
1762,198,2024-07-01,Secondary,School 16,Enrolled,0.87,100.0,Completed,Progress: Completed
1763,199,2024-01-01,Vocational,School 13,Enrolled,0.62,28.5,NotStarted,Progress: NotStarted
1764,199,2024-02-01,Vocational,School 5,Enrolled,0.83,29.1,InProgress,Progress: InProgress
1765,199,2024-03-01,Secondary,School 8,Enrolled,0.661,49.2,InProgress,Progress: InProgress
1766,199,2024-04-01,Secondary,School 3,Enrolled,0.593,55.4,InProgress,Progress: InProgress
1767,199,2024-05-01,Secondary,School 15,Enrolled,0.613,70.0,InProgress,Progress: InProgress
1768,199,2024-06-01,Primary,School 3,Enrolled,0.925,92.4,Completed,Progress: Completed
1769,200,2025-03-01,Vocational,School 17,Enrolled,0.835,56.9,NotStarted,Progress: NotStarted
1770,200,2025-04-01,Vocational,School 9,Enrolled,0.594,59.9,InProgress,Progress: InProgress
1771,200,2025-05-01,Secondary,School 3,Enrolled,0.628,78.7,InProgress,Progress: InProgress
1772,200,2025-06-01,Secondary,School 20,Enrolled,0.687,88.1,InProgress,Progress: InProgress
1773,200,2025-07-01,Vocational,School 14,Enrolled,0.69,65.7,InProgress,Progress: InProgress
1774,200,2025-08-01,Secondary,School 7,Enrolled,0.681,90.9,InProgress,Progress: InProgress
1775,200,2025-09-01,Secondary,School 14,Enrolled,0.606,100.0,InProgress,Progress: InProgress
1776,200,2025-10-01,CollegePrep,School 8,Enrolled,0.839,100.0,InProgress,Progress: InProgress
1777,200,2025-11-01,Vocational,School 9,Enrolled,0.631,95.1,Completed,Progress: Completed
1778,201,2023-10-01,Secondary,School 2,Enrolled,0.541,56.0,NotStarted,Progress: NotStarted
1779,201,2023-11-01,Vocational,School 9,Enrolled,0.651,68.2,InProgress,Progress: InProgress
1780,201,2023-12-01,CollegePrep,School 17,Enrolled,0.927,94.0,InProgress,Progress: InProgress
1781,201,2024-01-01,Vocational,School 3,Enrolled,0.959,100.0,InProgress,Progress: InProgress
1782,201,2024-02-01,Secondary,School 10,Enrolled,0.764,98.2,InProgress,Progress: InProgress
1783,201,2024-03-01,Vocational,School 4,Enrolled,0.885,100.0,InProgress,Progress: InProgress
1784,201,2024-04-01,Primary,School 7,Enrolled,0.852,98.7,InProgress,Progress: InProgress
1785,201,2024-05-01,Secondary,School 19,Enrolled,0.782,100.0,Completed,Progress: Completed
1786,202,2023-05-01,Primary,School 20,Enrolled,0.745,56.7,NotStarted,Progress: NotStarted
1787,202,2023-06-01,Secondary,School 5,Enrolled,0.632,59.4,InProgress,Progress: InProgress
1788,202,2023-07-01,Primary,School 5,Enrolled,0.584,62.1,InProgress,Progress: InProgress
1789,202,2023-08-01,Secondary,School 4,Enrolled,0.788,77.7,InProgress,Progress: InProgress
1790,202,2023-09-01,Primary,School 8,Enrolled,0.675,100.0,InProgress,Progress: InProgress
1791,202,2023-10-01,Secondary,School 12,Enrolled,0.867,100.0,InProgress,Progress: InProgress
1792,202,2023-11-01,Primary,School 16,Enrolled,0.839,100.0,Completed,Progress: Completed
1793,202,2023-12-01,Primary,School 16,Enrolled,0.802,100.0,InProgress,Progress: InProgress
1794,203,2023-02-01,Secondary,School 12,Enrolled,0.63,50.0,NotStarted,Progress: NotStarted
1795,203,2023-03-01,Primary,School 8,Enrolled,0.697,50.5,InProgress,Progress: InProgress
1796,203,2023-04-01,Primary,School 4,Enrolled,0.771,72.1,InProgress,Progress: InProgress
1797,203,2023-05-01,Primary,School 10,Enrolled,0.792,88.7,InProgress,Progress: InProgress
1798,203,2023-06-01,Primary,School 18,Enrolled,0.843,100.0,InProgress,Progress: InProgress
1799,203,2023-07-01,Primary,School 20,Enrolled,0.81,100.0,InProgress,Progress: InProgress
1800,203,2023-08-01,Secondary,School 8,Enrolled,0.797,100.0,InProgress,Progress: InProgress
1801,203,2023-09-01,Secondary,School 3,Enrolled,0.704,100.0,InProgress,Progress: InProgress
1802,203,2023-10-01,Vocational,School 17,Enrolled,0.81,100.0,InProgress,Progress: InProgress
1803,203,2023-11-01,Primary,School 20,Enrolled,0.816,100.0,InProgress,Progress: InProgress
1804,203,2023-12-01,Primary,School 7,Enrolled,0.664,100.0,Completed,Progress: Completed
1805,204,2024-11-01,Secondary,School 3,Enrolled,0.643,53.3,NotStarted,Progress: NotStarted
1806,204,2024-12-01,Secondary,School 16,Enrolled,0.64,76.2,InProgress,Progress: InProgress
1807,204,2025-01-01,Secondary,School 15,Enrolled,0.865,65.9,InProgress,Progress: InProgress
1808,204,2025-02-01,Primary,School 4,Enrolled,0.728,68.5,InProgress,Progress: InProgress
1809,204,2025-03-01,CollegePrep,School 4,Enrolled,0.667,94.8,InProgress,Progress: InProgress
1810,204,2025-04-01,Secondary,School 9,Enrolled,0.664,88.0,InProgress,Progress: InProgress
1811,204,2025-05-01,Secondary,School 20,Enrolled,0.98,95.4,Completed,Progress: Completed
1812,205,2023-06-01,Primary,School 18,Enrolled,0.613,47.6,NotStarted,Progress: NotStarted
1813,205,2023-07-01,Vocational,School 3,Enrolled,0.649,81.0,InProgress,Progress: InProgress
1814,205,2023-08-01,Vocational,School 17,Enrolled,0.717,90.0,InProgress,Progress: InProgress
1815,205,2023-09-01,Vocational,School 19,Enrolled,0.838,100.0,InProgress,Progress: InProgress
1816,205,2023-10-01,Vocational,School 4,Enrolled,0.719,100.0,InProgress,Progress: InProgress
1817,205,2023-11-01,CollegePrep,School 5,Enrolled,0.7,100.0,InProgress,Progress: InProgress
1818,205,2023-12-01,Primary,School 19,Enrolled,0.713,100.0,InProgress,Progress: InProgress
1819,205,2024-01-01,Secondary,School 13,Enrolled,0.651,100.0,InProgress,Progress: InProgress
1820,205,2024-02-01,CollegePrep,School 7,Enrolled,0.962,100.0,InProgress,Progress: InProgress
1821,205,2024-03-01,Vocational,School 5,Enrolled,0.574,100.0,InProgress,Progress: InProgress
1822,205,2024-04-01,Vocational,School 1,Enrolled,0.85,98.4,InProgress,Progress: InProgress
1823,205,2024-05-01,Secondary,School 12,Enrolled,0.726,100.0,Completed,Progress: Completed
1824,206,2023-07-01,Secondary,School 13,Enrolled,0.716,55.5,NotStarted,Progress: NotStarted
1825,206,2023-08-01,Secondary,School 13,Enrolled,0.716,52.7,InProgress,Progress: InProgress
1826,206,2023-09-01,Vocational,School 10,Enrolled,0.771,73.1,InProgress,Progress: InProgress
1827,206,2023-10-01,Secondary,School 14,Enrolled,0.726,81.0,InProgress,Progress: InProgress
1828,206,2023-11-01,Vocational,School 15,Enrolled,0.832,95.1,InProgress,Progress: InProgress
1829,206,2023-12-01,Secondary,School 15,Enrolled,0.744,100.0,InProgress,Progress: InProgress
1830,206,2024-01-01,Primary,School 3,Enrolled,0.786,100.0,InProgress,Progress: InProgress
1831,206,2024-02-01,CollegePrep,School 11,Enrolled,0.713,100.0,InProgress,Progress: InProgress
1832,207,2025-03-01,Primary,School 4,Enrolled,0.572,59.5,NotStarted,Progress: NotStarted
1833,207,2025-04-01,Secondary,School 6,Enrolled,0.745,78.8,InProgress,Progress: InProgress
1834,207,2025-05-01,CollegePrep,School 15,Enrolled,0.795,97.6,InProgress,Progress: InProgress
1835,207,2025-06-01,Primary,School 16,Enrolled,0.854,100.0,InProgress,Progress: InProgress
1836,207,2025-07-01,Secondary,School 11,Enrolled,0.867,100.0,InProgress,Progress: InProgress
1837,207,2025-08-01,Primary,School 17,Enrolled,0.719,100.0,InProgress,Progress: InProgress
1838,207,2025-09-01,CollegePrep,School 17,Enrolled,0.72,100.0,InProgress,Progress: InProgress
1839,207,2025-10-01,Primary,School 2,Enrolled,0.886,100.0,InProgress,Progress: InProgress
1840,207,2025-11-01,CollegePrep,School 16,Enrolled,0.741,100.0,InProgress,Progress: InProgress
1841,207,2025-12-01,Secondary,School 17,Enrolled,0.733,100.0,InProgress,Progress: InProgress
1842,208,2023-11-01,CollegePrep,School 16,Enrolled,0.822,81.0,NotStarted,Progress: NotStarted
1843,208,2023-12-01,Vocational,School 7,Enrolled,0.923,100.0,InProgress,Progress: InProgress
1844,208,2024-01-01,Secondary,School 3,Enrolled,0.797,100.0,InProgress,Progress: InProgress
1845,208,2024-02-01,Secondary,School 15,Enrolled,0.654,100.0,InProgress,Progress: InProgress
1846,208,2024-03-01,Secondary,School 4,Enrolled,0.574,100.0,InProgress,Progress: InProgress
1847,208,2024-04-01,Vocational,School 10,Enrolled,0.902,100.0,InProgress,Progress: InProgress
1848,208,2024-05-01,Vocational,School 20,Enrolled,0.714,80.1,InProgress,Progress: InProgress
1849,208,2024-06-01,Vocational,School 7,Enrolled,0.74,85.1,InProgress,Progress: InProgress
1850,208,2024-07-01,Vocational,School 13,Enrolled,0.569,100.0,InProgress,Progress: InProgress
1851,208,2024-08-01,Vocational,School 17,Enrolled,0.761,89.7,InProgress,Progress: InProgress
1852,208,2024-09-01,Secondary,School 17,Enrolled,0.634,100.0,Completed,Progress: Completed
1853,208,2024-10-01,Vocational,School 5,Enrolled,0.899,100.0,Completed,Progress: Completed
1854,209,2023-03-01,Secondary,School 9,Enrolled,0.748,70.6,NotStarted,Progress: NotStarted
1855,209,2023-04-01,Vocational,School 12,Enrolled,0.707,76.4,InProgress,Progress: InProgress
1856,209,2023-05-01,Secondary,School 9,Enrolled,0.623,99.9,InProgress,Progress: InProgress
1857,209,2023-06-01,Primary,School 16,Enrolled,0.898,100.0,InProgress,Progress: InProgress
1858,209,2023-07-01,Primary,School 8,Enrolled,0.894,100.0,InProgress,Progress: InProgress
1859,209,2023-08-01,Primary,School 8,Enrolled,0.752,100.0,InProgress,Progress: InProgress
1860,210,2024-01-01,Primary,School 3,Enrolled,0.714,52.5,NotStarted,Progress: NotStarted
1861,210,2024-02-01,Secondary,School 8,Enrolled,0.693,64.3,InProgress,Progress: InProgress
1862,210,2024-03-01,Vocational,School 6,Enrolled,0.649,82.7,InProgress,Progress: InProgress
1863,210,2024-04-01,Primary,School 2,Enrolled,0.792,100.0,InProgress,Progress: InProgress
1864,210,2024-05-01,Secondary,School 17,Enrolled,1.0,100.0,InProgress,Progress: InProgress
1865,210,2024-06-01,Vocational,School 16,Enrolled,0.73,100.0,InProgress,Progress: InProgress
1866,210,2024-07-01,CollegePrep,School 16,Enrolled,0.779,100.0,InProgress,Progress: InProgress
1867,210,2024-08-01,Primary,School 2,Enrolled,0.647,100.0,InProgress,Progress: InProgress
1868,210,2024-09-01,Primary,School 6,Enrolled,0.716,100.0,InProgress,Progress: InProgress
1869,210,2024-10-01,Vocational,School 16,Enrolled,0.625,100.0,Completed,Progress: Completed
1870,210,2024-11-01,Secondary,School 14,Enrolled,0.89,100.0,InProgress,Progress: InProgress
1871,211,2023-09-01,CollegePrep,School 11,Enrolled,0.681,36.0,NotStarted,Progress: NotStarted
1872,211,2023-10-01,Secondary,School 9,Enrolled,0.584,39.9,InProgress,Progress: InProgress
1873,211,2023-11-01,Primary,School 19,Enrolled,0.774,62.0,InProgress,Progress: InProgress
1874,211,2023-12-01,Primary,School 9,Enrolled,0.836,74.7,InProgress,Progress: InProgress
1875,211,2024-01-01,Secondary,School 11,Enrolled,0.968,100.0,InProgress,Progress: InProgress
1876,211,2024-02-01,Secondary,School 3,Enrolled,1.0,100.0,InProgress,Progress: InProgress
1877,211,2024-03-01,Vocational,School 12,Enrolled,0.844,100.0,InProgress,Progress: InProgress
1878,211,2024-04-01,CollegePrep,School 5,Enrolled,0.566,97.8,Completed,Progress: Completed
1879,211,2024-05-01,Secondary,School 4,Enrolled,0.918,100.0,InProgress,Progress: InProgress
1880,212,2025-02-01,Secondary,School 20,Enrolled,0.668,48.2,NotStarted,Progress: NotStarted
